AUDIO_FILE,REACTION_TIME,FREQUENCY_R,ID,BLOCK_4,ORDER,LIST,CONDITION,ITEM,PICTURE,WORD_FRENCH,RESPONSE,CATEGORY,NEW_PIC,TYPE_OF_ERROR,NO_RESPONSE,SEM1,ERROR,CATEGORY_RESPONSE
sub21_PICTURE_284.wav,2400.6,LOW,sub21,1,52,4,Category,84,PICTURE_284,chapelet,chapelet,accessoires,0,,0,0,0,0
sub16_PICTURE_792.wav,748,HIGH,sub16,1,52,2,Basic,386,PICTURE_792,stylo,stylo,papeterie,1,,0,0,0,0
sub02_PICTURE_792.wav,895.4,HIGH,sub02,1,52,2,Basic,386,PICTURE_792,stylo,stylo,papeterie,1,,0,0,0,0
sub07_PICTURE_792.wav,1028.1,HIGH,sub07,1,52,2,Basic,386,PICTURE_792,stylo,stylo,papeterie,1,,0,0,0,0
sub05_PICTURE_792.wav,1134.9,HIGH,sub05,1,52,2,Basic,386,PICTURE_792,stylo,stylo,papeterie,1,,0,0,0,0
sub03_PICTURE_792.wav,1190.2,HIGH,sub03,1,52,2,Basic,386,PICTURE_792,stylo,stylo,papeterie,1,,0,0,0,0
sub15_PICTURE_397.wav,,LOW,sub15,1,52,3,Basic,163,PICTURE_397,figue,no_response,fruits,0,NONE,1,0,1,0
sub22_PICTURE_284.wav,,LOW,sub22,1,52,4,Category,84,PICTURE_284,chapelet,no_response,accessoires,0,NONE,1,0,1,0
sub01_PICTURE_760.wav,878.8,LOW,sub01,1,53,1,Basic,426,PICTURE_760,trottinette,trottinette,véhicules,1,,0,0,0,0
sub13_PICTURE_607.wav,893.6,LOW,sub13,1,53,5,Basic,331,PICTURE_607,pull,pull,vêtements,0,,0,0,0,0
sub04_PICTURE_760.wav,900.9,LOW,sub04,1,53,1,Basic,426,PICTURE_760,trottinette,trottinette,véhicules,1,,0,0,0,0
sub15_PICTURE_690.wav,667,HIGH,sub15,1,53,3,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub09_PICTURE_690.wav,832.8,HIGH,sub09,1,53,3,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub08_PICTURE_690.wav,906.5,HIGH,sub08,1,53,3,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub10_PICTURE_690.wav,965.4,HIGH,sub10,1,53,3,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub18_PICTURE_687.wav,1234.4,HIGH,sub18,1,53,6,Category,94,PICTURE_687,chemise,chemise,vêtements,0,,0,0,0,0
sub24_PICTURE_687.wav,1477.6,HIGH,sub24,1,53,6,Category,94,PICTURE_687,chemise,chemise,vêtements,0,,0,0,0,0
sub19_PICTURE_687.wav,1625,HIGH,sub19,1,53,6,Category,94,PICTURE_687,chemise,chemise,vêtements,0,,0,0,0,0
sub17_PICTURE_687.wav,1684,HIGH,sub17,1,53,6,Category,94,PICTURE_687,chemise,chemise,vêtements,0,,0,0,0,0
sub06_PICTURE_760.wav,1063.1,LOW,sub06,1,53,1,Basic,426,PICTURE_760,trottinette,trottinette,véhicules,1,,0,0,0,0
sub23_PICTURE_760.wav,1232.6,LOW,sub23,1,53,1,Basic,426,PICTURE_760,trottinette,trottinette,véhicules,1,,0,0,0,0
sub12_PICTURE_607.wav,1298.9,LOW,sub12,1,53,5,Basic,331,PICTURE_607,pull,pull,vêtements,0,,0,0,0,0
sub07_PICTURE_113.wav,1322.8,HIGH,sub07,1,53,2,Basic,212,PICTURE_113,lac,lac,nature,0,,0,0,0,0
sub02_PICTURE_113.wav,1392.9,HIGH,sub02,1,53,1,Basic,212,PICTURE_113,lac,lac,nature,0,,0,0,0,0
sub03_PICTURE_113.wav,1403.9,HIGH,sub03,1,53,2,Basic,212,PICTURE_113,lac,lac,nature,0,,0,0,0,0
sub16_PICTURE_113.wav,1599.2,HIGH,sub16,1,53,2,Basic,212,PICTURE_113,lac,lac,nature,0,,0,0,0,0
sub05_PICTURE_113.wav,2373,HIGH,sub05,1,53,2,Basic,212,PICTURE_113,lac,lac,nature,0,,0,0,0,0
sub14_PICTURE_607.wav,1505.7,LOW,sub14,1,53,5,Basic,331,PICTURE_607,pull,pull,vêtements,0,,0,0,0,0
sub11_PICTURE_607.wav,1763.2,LOW,sub11,1,53,5,Basic,331,PICTURE_607,pull,pull,vêtements,0,,0,0,0,0
sub21_PICTURE_774.wav,,HIGH,sub21,1,53,4,Basic,169,PICTURE_774,fouet,no_response,ustensiles de cuisine,1,NONE,1,0,1,0
sub20_PICTURE_774.wav,1249.1,HIGH,sub20,1,53,4,Basic,169,PICTURE_774,fouet,fouet,ustensiles de cuisine,1,,0,0,0,0
sub22_PICTURE_774.wav,1440.8,HIGH,sub22,1,53,4,Basic,169,PICTURE_774,fouet,fouet,ustensiles de cuisine,1,,0,0,0,0
sub04_PICTURE_358.wav,869.6,HIGH,sub04,1,54,1,Basic,446,PICTURE_358,voiture,voiture,véhicules,0,,0,0,0,0
sub01_PICTURE_358.wav,921.2,HIGH,sub01,1,54,1,Basic,446,PICTURE_358,voiture,voiture,véhicules,0,,0,0,0,0
sub06_PICTURE_358.wav,1006,HIGH,sub06,1,54,1,Basic,446,PICTURE_358,voiture,voiture,véhicules,0,,0,0,0,0
sub23_PICTURE_358.wav,1197.6,HIGH,sub23,1,54,1,Basic,446,PICTURE_358,voiture,voiture,véhicules,0,,0,0,0,0
sub10_PICTURE_244.wav,930.4,LOW,sub10,1,54,3,Basic,7,PICTURE_244,ampoule,ampoule,outils,0,,0,0,0,0
sub15_PICTURE_244.wav,934.1,LOW,sub15,1,54,3,Basic,7,PICTURE_244,ampoule,ampoule,outils,0,,0,0,0,0
sub17_PICTURE_779.wav,1000.4,LOW,sub17,1,54,6,Category,342,PICTURE_779,râteau,râteau,outils,1,,0,0,0,0
sub24_PICTURE_779.wav,1052,LOW,sub24,1,54,6,Category,342,PICTURE_779,râteau,râteau,outils,1,,0,0,0,0
sub19_PICTURE_779.wav,1081.5,LOW,sub19,1,54,6,Category,342,PICTURE_779,râteau,râteau,outils,1,,0,0,0,0
sub18_PICTURE_779.wav,1114.6,LOW,sub18,1,54,6,Category,342,PICTURE_779,râteau,râteau,outils,1,,0,0,0,0
sub21_PICTURE_21.wav,1144.1,LOW,sub21,1,54,4,Category,44,PICTURE_21,boxeur,boxeur,professions,0,,0,0,0,0
sub09_PICTURE_244.wav,1217.8,LOW,sub09,1,54,3,Basic,7,PICTURE_244,ampoule,ampoule,outils,0,,0,0,0,0
sub20_PICTURE_21.wav,1372.6,LOW,sub20,1,54,4,Category,44,PICTURE_21,boxeur,sportif,professions,0,GEN,0,0,1,0
sub14_PICTURE_213.wav,,HIGH,sub14,1,54,5,Basic,318,PICTURE_213,policier,no_response,professions,0,NONE,1,0,1,0
sub13_PICTURE_213.wav,1750.3,HIGH,sub13,1,54,5,Basic,318,PICTURE_213,policier,policier,professions,0,,0,0,0,0
sub11_PICTURE_213.wav,1949.3,HIGH,sub11,1,54,5,Basic,318,PICTURE_213,policier,gendarme,professions,0,SYN,0,0,1,0
sub12_PICTURE_213.wav,2126.1,HIGH,sub12,1,54,5,Basic,318,PICTURE_213,policier,policier,professions,0,,0,0,0,0
sub16_PICTURE_389.wav,1402.1,LOW,sub16,1,54,2,Basic,10,PICTURE_389,antenne,antenne,appareilles électronique,0,,0,0,0,0
sub08_PICTURE_244.wav,1416.8,LOW,sub08,1,54,3,Basic,7,PICTURE_244,ampoule,ampoule,outils,0,,0,0,0,0
sub07_PICTURE_389.wav,1475.8,LOW,sub07,1,54,2,Basic,10,PICTURE_389,antenne,antenne,appareilles électronique,0,,0,0,0,0
sub03_PICTURE_389.wav,1682.1,LOW,sub03,1,54,2,Basic,10,PICTURE_389,antenne,antenne,appareilles électronique,0,,0,0,0,0
sub22_PICTURE_21.wav,1755.8,LOW,sub22,1,54,4,Category,44,PICTURE_21,boxeur,box,professions,0,GEN,0,0,1,0
sub02_PICTURE_389.wav,2319.6,LOW,sub02,1,54,1,Basic,10,PICTURE_389,antenne,antenne,appareilles électronique,0,,0,0,0,0
sub05_PICTURE_389.wav,2758.1,LOW,sub05,1,54,2,Basic,10,PICTURE_389,antenne,antenne,appareilles électronique,0,,0,0,0,0
sub13_PICTURE_583.wav,674.3,HIGH,sub13,1,55,5,Category,28,PICTURE_583,bateau,bateau,véhicules,0,,0,0,0,0
sub12_PICTURE_583.wav,843.8,HIGH,sub12,1,55,5,Category,28,PICTURE_583,bateau,bateau,véhicules,0,,0,0,0,0
sub11_PICTURE_583.wav,1190.2,HIGH,sub11,1,55,5,Category,28,PICTURE_583,bateau,bateau,véhicules,0,,0,0,0,0
sub14_PICTURE_583.wav,1359.7,HIGH,sub14,1,55,5,Category,28,PICTURE_583,bateau,bateau,véhicules,0,,0,0,0,0
sub17_PICTURE_417.wav,1339.4,LOW,sub17,1,55,6,Basic,421,PICTURE_417,trombone,trompette,instruments de musique,0,SEM1,0,1,1,0
sub20_PICTURE_565.wav,1072.3,HIGH,sub20,1,55,4,Category,108,PICTURE_565,cloche,cloche,instruments de musique,0,,0,0,0,0
sub22_PICTURE_565.wav,1123.9,HIGH,sub22,1,55,4,Category,108,PICTURE_565,cloche,cloche,instruments de musique,0,,0,0,0,0
sub21_PICTURE_565.wav,1260.2,HIGH,sub21,1,55,4,Category,108,PICTURE_565,cloche,cloche,instruments de musique,0,,0,0,0,0
sub03_PICTURE_811.wav,1531.5,LOW,sub03,1,55,2,Basic,284,PICTURE_811,papaye,fruit,fruits,1,CAT,0,0,1,1
sub01_PICTURE_191.wav,969.1,HIGH,sub01,1,55,1,Basic,354,PICTURE_191,salade,salade,nourriture,0,,0,0,0,0
sub23_PICTURE_191.wav,1061.2,HIGH,sub23,1,55,1,Basic,354,PICTURE_191,salade,salade,nourriture,0,,0,0,0,0
sub04_PICTURE_191.wav,1337.6,HIGH,sub04,1,55,1,Basic,354,PICTURE_191,salade,salade,nourriture,0,,0,0,0,0
sub06_PICTURE_191.wav,2439.3,HIGH,sub06,1,55,1,Basic,354,PICTURE_191,salade,salade,nourriture,0,,0,0,0,0
sub08_PICTURE_637.wav,902.8,HIGH,sub08,1,55,3,Basic,278,PICTURE_637,ours,ours,mammifères,0,,0,0,0,0
sub10_PICTURE_637.wav,917.5,HIGH,sub10,1,55,3,Basic,278,PICTURE_637,ours,ours,mammifères,0,,0,0,0,0
sub15_PICTURE_637.wav,1017,HIGH,sub15,1,55,3,Basic,278,PICTURE_637,ours,ours,mammifères,0,,0,0,0,0
sub09_PICTURE_637.wav,1020.7,HIGH,sub09,1,55,3,Basic,278,PICTURE_637,ours,ours,mammifères,0,,0,0,0,0
sub02_PICTURE_811.wav,1892.1,LOW,sub02,1,55,2,Basic,284,PICTURE_811,papaye,fruit,fruits,1,CAT,0,0,1,1
sub07_PICTURE_811.wav,2230,LOW,sub07,1,55,2,Basic,284,PICTURE_811,papaye,fruit,fruits,1,CAT,0,0,1,1
sub18_PICTURE_417.wav,2301.2,LOW,sub18,1,55,6,Basic,421,PICTURE_417,trombone,trompette,instruments de musique,0,SEM1,0,1,1,0
sub05_PICTURE_811.wav,2371.2,LOW,sub05,1,55,2,Basic,284,PICTURE_811,papaye,fruit,fruits,1,CAT,0,0,1,1
sub19_PICTURE_417.wav,2404.3,LOW,sub19,1,55,6,Basic,421,PICTURE_417,trombone,trombone,instruments de musique,0,,0,0,0,0
sub16_PICTURE_811.wav,,LOW,sub16,1,55,2,Basic,284,PICTURE_811,papaye,no_response,fruits,1,NONE,1,0,1,0
sub24_PICTURE_417.wav,,LOW,sub24,1,55,6,Basic,421,PICTURE_417,trombone,no_response,instruments de musique,0,NONE,1,0,1,0
sub13_PICTURE_442.wav,654,LOW,sub13,1,56,5,Category,8,PICTURE_442,ananas,ananas,fruits,0,,0,0,0,0
sub11_PICTURE_442.wav,886.2,LOW,sub11,1,56,5,Category,8,PICTURE_442,ananas,ananas,fruits,0,,0,0,0,0
sub14_PICTURE_442.wav,1011.5,LOW,sub14,1,56,5,Category,8,PICTURE_442,ananas,ananas,fruits,0,,0,0,0,0
sub12_PICTURE_442.wav,1033.6,LOW,sub12,1,56,5,Category,8,PICTURE_442,ananas,ananas,fruits,0,,0,0,0,0
sub01_PICTURE_74.wav,1033.6,LOW,sub01,1,56,1,Basic,416,PICTURE_74,tracteur,tracteur,véhicules,0,,0,0,0,0
sub06_PICTURE_74.wav,1033.6,LOW,sub06,1,56,1,Basic,416,PICTURE_74,tracteur,tracteur,véhicules,0,,0,0,0,0
sub23_PICTURE_74.wav,1118.3,LOW,sub23,1,56,1,Basic,416,PICTURE_74,tracteur,tracteur,véhicules,0,,0,0,0,0
sub03_PICTURE_397.wav,1144.1,LOW,sub03,1,56,2,Basic,163,PICTURE_397,figue,fruit,fruits,0,CAT,0,0,1,1
sub04_PICTURE_74.wav,1239.9,LOW,sub04,1,56,1,Basic,416,PICTURE_74,tracteur,tracteur,véhicules,0,,0,0,0,0
sub24_PICTURE_440.wav,1072.3,HIGH,sub24,1,56,6,Category,383,PICTURE_440,statue,statue,constructions,0,,0,0,0,0
sub18_PICTURE_440.wav,1090.7,HIGH,sub18,1,56,6,Category,383,PICTURE_440,statue,statue,constructions,0,,0,0,0,0
sub19_PICTURE_440.wav,1426,HIGH,sub19,1,56,6,Category,383,PICTURE_440,statue,statue,constructions,0,,0,0,0,0
sub17_PICTURE_440.wav,1481.3,HIGH,sub17,1,56,6,Category,383,PICTURE_440,statue,statue,constructions,0,,0,0,0,0
sub02_PICTURE_397.wav,1402.1,LOW,sub02,1,56,1,Basic,163,PICTURE_397,figue,figue,fruits,0,,0,0,0,0
sub07_PICTURE_397.wav,1774.2,LOW,sub07,1,56,2,Basic,163,PICTURE_397,figue,figue,fruits,0,,0,0,0,0
sub05_PICTURE_397.wav,1929,LOW,sub05,1,56,2,Basic,163,PICTURE_397,figue,figue,fruits,0,,0,0,0,0
sub08_PICTURE_642.wav,961.7,HIGH,sub08,1,56,3,Basic,59,PICTURE_642,cahier,cahier,papeterie,0,,0,0,0,0
sub10_PICTURE_642.wav,991.2,HIGH,sub10,1,56,3,Basic,59,PICTURE_642,cahier,cahier,papeterie,0,,0,0,0,0
sub15_PICTURE_642.wav,1154.6,HIGH,sub15,1,56,3,Basic,59,PICTURE_642,cahier,cahier,papeterie,0,,0,0,0,0
sub09_PICTURE_642.wav,1260.2,HIGH,sub09,1,56,3,Basic,59,PICTURE_642,cahier,carnet,papeterie,0,,0,0,0,0
sub21_PICTURE_344.wav,1127.6,HIGH,sub21,1,56,4,Basic,168,PICTURE_344,fontaine,fontaine,constructions,0,,0,0,0,0
sub20_PICTURE_344.wav,1455.5,HIGH,sub20,1,56,4,Basic,168,PICTURE_344,fontaine,fontaine,constructions,0,,0,0,0,0
sub22_PICTURE_344.wav,1455.5,HIGH,sub22,1,56,4,Basic,168,PICTURE_344,fontaine,fontaine,constructions,0,,0,0,0,0
sub16_PICTURE_397.wav,,LOW,sub16,1,56,2,Basic,163,PICTURE_397,figue,no_response,fruits,0,NONE,1,0,1,0
sub13_PICTURE_431.wav,650.4,LOW,sub13,2,57,5,Basic,256,PICTURE_431,moufle,moufle,vêtements,0,,0,0,0,0
sub19_PICTURE_116.wav,821.7,HIGH,sub19,2,57,6,Basic,160,PICTURE_116,feu,feu,nature,0,,0,0,0,0
sub18_PICTURE_116.wav,910.1,HIGH,sub18,2,57,6,Basic,160,PICTURE_116,feu,feu,nature,0,,0,0,0,0
sub24_PICTURE_116.wav,928.6,HIGH,sub24,2,57,6,Basic,160,PICTURE_116,feu,feu,nature,0,,0,0,0,0
sub17_PICTURE_116.wav,1348.6,HIGH,sub17,2,57,6,Basic,160,PICTURE_116,feu,feu,nature,0,,0,0,0,0
sub16_PICTURE_690.wav,626.4,HIGH,sub16,2,57,2,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub02_PICTURE_690.wav,825.4,HIGH,sub02,1,57,2,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub05_PICTURE_690.wav,836.5,HIGH,sub05,1,57,2,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub07_PICTURE_690.wav,1006,HIGH,sub07,2,57,2,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub03_PICTURE_690.wav,1131.2,HIGH,sub03,1,57,2,Basic,83,PICTURE_690,chapeau,chapeau,vêtements,0,,0,0,0,0
sub20_PICTURE_516.wav,1280.5,LOW,sub20,2,57,4,Category,60,PICTURE_516,calculatrice,calculatrice,papeterie,0,,0,0,0,0
sub21_PICTURE_516.wav,1321,LOW,sub21,2,57,4,Category,60,PICTURE_516,calculatrice,calculatrice,papeterie,0,,0,0,0,0
sub08_PICTURE_811.wav,1424.2,LOW,sub08,2,57,3,Basic,284,PICTURE_811,papaye,papaye,fruits,1,,0,0,0,0
sub22_PICTURE_516.wav,1450,LOW,sub22,2,57,4,Category,60,PICTURE_516,calculatrice,calculate,papeterie,0,,0,0,0,0
sub04_PICTURE_767.wav,1516.3,LOW,sub04,1,57,1,Category,173,PICTURE_767,framboise,framboise,fruits,1,,0,0,0,0
sub09_PICTURE_811.wav,1520,LOW,sub09,2,57,3,Basic,284,PICTURE_811,papaye,papaye,fruits,1,,0,0,0,0
sub23_PICTURE_767.wav,1527.3,LOW,sub23,2,57,1,Category,173,PICTURE_767,framboise,framboise,fruits,1,,0,0,0,0
sub10_PICTURE_811.wav,1562.7,LOW,sub10,1,57,3,Basic,284,PICTURE_811,papaye,fruit,fruits,1,CAT,0,0,1,1
sub01_PICTURE_767.wav,1774.2,LOW,sub01,1,57,1,Category,173,PICTURE_767,framboise,framboise,fruits,1,,0,0,0,0
sub06_PICTURE_767.wav,2080.1,LOW,sub06,2,57,1,Category,173,PICTURE_767,framboise,framboise,fruits,1,,0,0,0,0
sub15_PICTURE_811.wav,,LOW,sub15,2,57,3,Basic,284,PICTURE_811,papaye,no_response,fruits,1,NONE,1,0,1,0
sub11_PICTURE_431.wav,880.7,HIGH,sub11,2,57,5,Basic,256,PICTURE_431,moufle,gant,vêtements,0,SYN,0,0,0,0
sub12_PICTURE_431.wav,895.4,HIGH,sub12,2,57,5,Basic,256,PICTURE_431,moufle,gant,vêtements,0,SYN,0,0,0,0
sub14_PICTURE_431.wav,1083.3,HIGH,sub14,2,57,5,Basic,256,PICTURE_431,moufle,gant,vêtements,0,SYN,0,0,0,0
sub20_PICTURE_588.wav,1059.4,LOW,sub20,2,58,4,Category,45,PICTURE_588,bracelet,bracelet,accessoires,0,,0,0,0,0
sub15_PICTURE_197.wav,1114.6,LOW,sub15,2,58,3,Basic,116,PICTURE_197,compas,compas,papeterie,0,,0,0,0,0
sub01_PICTURE_423.wav,1064.9,HIGH,sub01,2,58,1,Basic,270,PICTURE_423,œuf,œuf,nourriture,0,,0,0,0,0
sub06_PICTURE_423.wav,1127.6,HIGH,sub06,2,58,1,Basic,270,PICTURE_423,œuf,œuf,nourriture,0,,0,0,0,0
sub23_PICTURE_423.wav,1234.4,HIGH,sub23,2,58,1,Basic,270,PICTURE_423,œuf,œuf,nourriture,0,,0,0,0,0
sub04_PICTURE_423.wav,1588.2,HIGH,sub04,2,58,1,Basic,270,PICTURE_423,œuf,œuf,nourriture,0,,0,0,0,0
sub02_PICTURE_521.wav,1192,LOW,sub02,2,58,2,Category,344,PICTURE_521,renard,renard,mammifères,0,,0,0,0,0
sub05_PICTURE_521.wav,1247.3,LOW,sub05,2,58,2,Category,344,PICTURE_521,renard,renard,mammifères,0,,0,0,0,0
sub24_PICTURE_271.wav,902.8,HIGH,sub24,2,58,6,Basic,216,PICTURE_271,lapin,lapin,mammifères,0,,0,0,0,0
sub19_PICTURE_271.wav,958,HIGH,sub19,2,58,6,Basic,216,PICTURE_271,lapin,lapin,mammifères,0,,0,0,0,0
sub17_PICTURE_271.wav,1149.7,HIGH,sub17,2,58,6,Basic,216,PICTURE_271,lapin,lapin,mammifères,0,,0,0,0,0
sub18_PICTURE_271.wav,1175.5,HIGH,sub18,2,58,6,Basic,216,PICTURE_271,lapin,lapin,mammifères,0,,0,0,0,0
sub13_PICTURE_151.wav,947,HIGH,sub13,2,58,5,Basic,312,PICTURE_151,plateau,plateau,ustensiles de cuisine,0,,0,0,0,0
sub11_PICTURE_151.wav,958,HIGH,sub11,2,58,5,Basic,312,PICTURE_151,plateau,plateau,ustensiles de cuisine,0,,0,0,0,0
sub14_PICTURE_151.wav,1411.3,HIGH,sub14,2,58,5,Basic,312,PICTURE_151,plateau,plateau,ustensiles de cuisine,0,,0,0,0,0
sub12_PICTURE_151.wav,1551.3,HIGH,sub12,2,58,5,Basic,312,PICTURE_151,plateau,plateau,ustensiles de cuisine,0,,0,0,0,0
sub09_PICTURE_197.wav,1262,LOW,sub09,2,58,3,Basic,116,PICTURE_197,compas,compas,papeterie,0,,0,0,0,0
sub08_PICTURE_197.wav,1298.9,LOW,sub08,2,58,3,Basic,116,PICTURE_197,compas,compas,papeterie,0,,0,0,0,0
sub16_PICTURE_521.wav,1416.8,LOW,sub16,2,58,2,Category,344,PICTURE_521,renard,renard,mammifères,0,,0,0,0,0
sub22_PICTURE_588.wav,1505.2,LOW,sub22,2,58,4,Category,45,PICTURE_588,bracelet,collier,accessoires,0,SEM1,0,1,1,0
sub03_PICTURE_521.wav,1520,LOW,sub03,2,58,2,Category,344,PICTURE_521,renard,renard,mammifères,0,,0,0,0,0
sub07_PICTURE_521.wav,1615.8,LOW,sub07,2,58,2,Category,344,PICTURE_521,renard,renard,mammifères,0,,0,0,0,0
sub21_PICTURE_588.wav,1645.3,LOW,sub21,2,58,4,Category,45,PICTURE_588,bracelet,bracelet,accessoires,0,,0,0,0,0
sub10_PICTURE_197.wav,2234,LOW,sub10,2,58,3,Basic,116,PICTURE_197,compas,instrument,papeterie,0,CAT,0,0,1,1
sub13_PICTURE_39.wav,877,HIGH,sub13,2,59,5,Basic,315,PICTURE_39,poche,poche,accessoires,0,,0,0,0,0
sub11_PICTURE_39.wav,1061.2,HIGH,sub11,2,59,5,Basic,315,PICTURE_39,poche,poche,accessoires,0,,0,0,0,0
sub12_PICTURE_39.wav,1724.5,HIGH,sub12,2,59,5,Basic,315,PICTURE_39,poche,torchon,accessoires,0,INCORRECT,0,0,1,0
sub24_PICTURE_541.wav,836.5,HIGH,sub24,2,59,6,Category,92,PICTURE_541,chaussure,chaussure,vêtements,0,,0,0,0,0
sub18_PICTURE_541.wav,854.9,HIGH,sub18,2,59,6,Category,92,PICTURE_541,chaussure,chaussure,vêtements,0,,0,0,0,0
sub19_PICTURE_541.wav,1101.8,HIGH,sub19,2,59,6,Category,92,PICTURE_541,chaussure,chaussure,vêtements,0,,0,0,0,0
sub17_PICTURE_541.wav,1894,HIGH,sub17,2,59,6,Category,92,PICTURE_541,chaussure,chaussure,vêtements,0,,0,0,0,0
sub10_PICTURE_302.wav,1227,HIGH,sub10,2,59,3,Basic,398,PICTURE_302,taxi,voiture,véhicules,0,SEM1,0,1,1,0
sub09_PICTURE_302.wav,1230,HIGH,sub09,2,59,3,Basic,398,PICTURE_302,taxi,voiture,véhicules,0,SEM1,0,1,1,0
sub08_PICTURE_302.wav,1352.3,HIGH,sub08,2,59,3,Basic,398,PICTURE_302,taxi,taxi,véhicules,0,,0,0,0,0
sub15_PICTURE_302.wav,1698.7,HIGH,sub15,2,59,3,Basic,398,PICTURE_302,taxi,voiture,véhicules,0,SEM1,0,1,1,0
sub20_PICTURE_331.wav,1147.8,LOW,sub20,2,59,4,Basic,379,PICTURE_331,soutien-gorge,soutien-gorge,vêtements,0,,0,0,0,0
sub06_PICTURE_814.wav,1165,LOW,sub06,2,59,1,Category,306,PICTURE_814,pioche,marteau,outils,1,SEM1,0,1,1,0
sub02_PICTURE_115.wav,1188.3,LOW,sub02,2,59,1,Category,195,PICTURE_115,hippopotame,hippopotame,mammifères,0,,0,0,0,0
sub22_PICTURE_331.wav,1188.3,LOW,sub22,2,59,4,Basic,379,PICTURE_331,soutien-gorge,soutien-gorge,vêtements,0,,0,0,0,0
sub07_PICTURE_115.wav,1195.7,LOW,sub07,2,59,2,Category,195,PICTURE_115,hippopotame,hippopotame,mammifères,0,,0,0,0,0
sub03_PICTURE_115.wav,1269.4,LOW,sub03,2,59,2,Category,195,PICTURE_115,hippopotame,hippopotame,mammifères,0,,0,0,0,0
sub23_PICTURE_814.wav,1332.1,LOW,sub23,2,59,1,Category,306,PICTURE_814,pioche,pioche,outils,1,,0,0,0,0
sub21_PICTURE_331.wav,1357.8,LOW,sub21,2,59,4,Basic,379,PICTURE_331,soutien-gorge,soutien-gorge,vêtements,0,,0,0,0,0
sub14_PICTURE_39.wav,,HIGH,sub14,2,59,5,Basic,315,PICTURE_39,poche,no_response,accessoires,0,NONE,1,0,1,0
sub05_PICTURE_115.wav,1586.3,LOW,sub05,2,59,2,Category,195,PICTURE_115,hippopotame,hippopotame,mammifères,0,,0,0,0,0
sub16_PICTURE_115.wav,2116.9,LOW,sub16,2,59,2,Category,195,PICTURE_115,hippopotame,mammifère,mammifères,0,CAT,0,0,1,1
sub01_PICTURE_814.wav,,LOW,sub01,2,59,1,Category,306,PICTURE_814,pioche,no_response,outils,1,NONE,1,0,1,0
sub04_PICTURE_814.wav,,LOW,sub04,2,59,1,Category,306,PICTURE_814,pioche,no_response,outils,1,NONE,1,0,1,0
sub22_PICTURE_488.wav,950.7,HIGH,sub22,2,60,4,Category,374,PICTURE_488,soleil,soleil,nature,0,,0,0,0,0
sub21_PICTURE_488.wav,1105.4,HIGH,sub21,2,60,4,Category,374,PICTURE_488,soleil,soleil,nature,0,,0,0,0,0
sub20_PICTURE_488.wav,1286,HIGH,sub20,2,60,4,Category,374,PICTURE_488,soleil,soleil,nature,0,,0,0,0,0
sub19_PICTURE_353.wav,1048.3,LOW,sub19,2,60,6,Category,399,PICTURE_353,tee-shirt,tee-shirt,vêtements,0,,0,0,0,0
sub17_PICTURE_353.wav,1085.2,LOW,sub17,2,60,6,Category,399,PICTURE_353,tee-shirt,tee-shirt,vêtements,0,,0,0,0,0
sub15_PICTURE_733.wav,733.3,HIGH,sub15,2,60,3,Basic,225,PICTURE_733,lunettes,lunettes,accessoires,0,,0,0,0,0
sub08_PICTURE_733.wav,843.8,HIGH,sub08,2,60,3,Basic,225,PICTURE_733,lunettes,lunettes,accessoires,0,,0,0,0,0
sub09_PICTURE_733.wav,858.6,HIGH,sub09,2,60,3,Basic,225,PICTURE_733,lunettes,lunettes,accessoires,0,,0,0,0,0
sub10_PICTURE_733.wav,917.5,HIGH,sub10,2,60,3,Basic,225,PICTURE_733,lunettes,lunettes,accessoires,0,,0,0,0,0
sub02_PICTURE_18.wav,1138.6,HIGH,sub02,2,60,1,Basic,311,PICTURE_18,planète,planète,nature,0,,0,0,0,0
sub07_PICTURE_18.wav,1444.4,HIGH,sub07,2,60,2,Basic,311,PICTURE_18,planète,planète,nature,0,,0,0,0,0
sub05_PICTURE_18.wav,1510.8,HIGH,sub05,2,60,2,Basic,311,PICTURE_18,planète,planète,nature,0,,0,0,0,0
sub16_PICTURE_18.wav,1529.2,HIGH,sub16,2,60,2,Basic,311,PICTURE_18,planète,planète,nature,0,,0,0,0,0
sub03_PICTURE_18.wav,1621.3,HIGH,sub03,2,60,2,Basic,311,PICTURE_18,planète,saturne,nature,0,SPE,0,0,1,0
sub18_PICTURE_353.wav,1188.3,LOW,sub18,2,60,6,Category,399,PICTURE_353,tee-shirt,tee-shirt,vêtements,0,,0,0,0,0
sub13_PICTURE_796.wav,1232.6,LOW,sub13,2,60,5,Basic,149,PICTURE_796,enclume,enclume,outils,1,,0,0,0,0
